Epoch 1, Accuracy: 0.8754142992424242, Loss: 10512.236328125
Epoch 78, Accuracy: 0.9699337121212122, Loss: 2580.955322265625
Epoch 79, Accuracy: 0.9700461647727273, Loss: 2516.4248046875
Epoch 80, Accuracy: 0.9704752604166667, Loss: 2678.9482421875
Checkpoint saved at epoch 80
Epoch 81, Accuracy: 0.9700550426136364, Loss: 2565.595458984375
Epoch 82, Accuracy: 0.9704456676136364, Loss: 2672.631103515625
Epoch 83, Accuracy: 0.9708866003787879, Loss: 2672.083984375
Epoch 84, Accuracy: 0.9703213778409091, Loss: 2655.35400390625
Epoch 85, Accuracy: 0.9696525804924242, Loss: 2639.849609375
Epoch 86, Accuracy: 0.9707652698863637, Loss: 2647.945556640625
Epoch 87, Accuracy: 0.970401278409091, Loss: 2611.99169921875
Epoch 88, Accuracy: 0.9706912878787879, Loss: 2584.343505859375
Epoch 89, Accuracy: 0.9700165719696969, Loss: 2627.800048828125
Epoch 90, Accuracy: 0.9703036221590909, Loss: 2632.498291015625
Checkpoint saved at epoch 90
Epoch 91, Accuracy: 0.9701408617424242, Loss: 2596.755859375
Epoch 92, Accuracy: 0.9700432054924243, Loss: 2616.036376953125
Epoch 93, Accuracy: 0.9699011600378787, Loss: 2574.79443359375
Epoch 94, Accuracy: 0.9704634232954545, Loss: 2498.45361328125
Epoch 95, Accuracy: 0.9701112689393939, Loss: 2531.83154296875
Epoch 96, Accuracy: 0.9708688446969697, Loss: 2436.895263671875
Epoch 97, Accuracy: 0.9701615767045455, Loss: 2657.83984375
Epoch 98, Accuracy: 0.9701615767045455, Loss: 2537.545654296875
Epoch 99, Accuracy: 0.970120146780303, Loss: 2572.41259765625
Epoch 100, Accuracy: 0.9704219933712122, Loss: 2488.71044921875
Checkpoint saved at epoch 100
Epoch 101, Accuracy: 0.9696555397727272, Loss: 2386.762451171875
Epoch 102, Accuracy: 0.9698715672348485, Loss: 2664.997802734375
Epoch 103, Accuracy: 0.9701763731060606, Loss: 2474.8662109375
Epoch 104, Accuracy: 0.9701763731060606, Loss: 2509.597900390625
Epoch 105, Accuracy: 0.9705847537878788, Loss: 2544.344482421875
Epoch 106, Accuracy: 0.9709901751893939, Loss: 2565.297607421875
Epoch 107, Accuracy: 0.9701467803030303, Loss: 2584.490234375
Epoch 108, Accuracy: 0.9705492424242425, Loss: 2526.834228515625
Epoch 109, Accuracy: 0.9704486268939394, Loss: 2585.274658203125
Epoch 110, Accuracy: 0.9701911695075758, Loss: 2535.521484375
Checkpoint saved at epoch 110
Epoch 111, Accuracy: 0.9703628077651515, Loss: 2524.84423828125
Epoch 112, Accuracy: 0.970120146780303, Loss: 2654.51513671875
Epoch 113, Accuracy: 0.9704190340909091, Loss: 2645.95068359375
Epoch 114, Accuracy: 0.9704427083333333, Loss: 2509.150146484375
Epoch 115, Accuracy: 0.9707593513257575, Loss: 2480.036865234375
Epoch 116, Accuracy: 0.9701645359848485, Loss: 2583.276123046875
Epoch 117, Accuracy: 0.9708303740530303, Loss: 2579.31884765625
Epoch 118, Accuracy: 0.9699840198863636, Loss: 2570.7421875
Epoch 119, Accuracy: 0.9706705729166667, Loss: 2549.77880859375
Epoch 120, Accuracy: 0.9704575047348485, Loss: 2462.6748046875
Checkpoint saved at epoch 120
Epoch 121, Accuracy: 0.9702651515151515, Loss: 2523.580810546875
Epoch 122, Accuracy: 0.9703864820075757, Loss: 2644.504150390625
Epoch 123, Accuracy: 0.9705522017045455, Loss: 2524.415283203125
Epoch 124, Accuracy: 0.9697383996212121, Loss: 2617.7724609375
Epoch 125, Accuracy: 0.9703243371212121, Loss: 2592.861083984375
Epoch 126, Accuracy: 0.9709724195075757, Loss: 2546.982177734375
Epoch 127, Accuracy: 0.9705788352272727, Loss: 2547.727294921875
Epoch 128, Accuracy: 0.9701970880681818, Loss: 2615.109375
Epoch 129, Accuracy: 0.9707297585227272, Loss: 2498.818359375
Epoch 130, Accuracy: 0.9709635416666667, Loss: 2628.689208984375
Checkpoint saved at epoch 130
Epoch 131, Accuracy: 0.9695933948863636, Loss: 2593.21484375
Epoch 132, Accuracy: 0.9699662642045455, Loss: 2535.465576171875
Epoch 133, Accuracy: 0.9702473958333333, Loss: 2532.151611328125
Epoch 134, Accuracy: 0.9704930160984848, Loss: 2496.367919921875
Epoch 135, Accuracy: 0.9706646543560606, Loss: 2602.508544921875
Epoch 136, Accuracy: 0.9706232244318181, Loss: 2532.885009765625
Epoch 137, Accuracy: 0.9703332149621212, Loss: 2568.460205078125
Epoch 138, Accuracy: 0.9700550426136364, Loss: 2595.966796875
Epoch 139, Accuracy: 0.9705788352272727, Loss: 2418.951904296875
Epoch 140, Accuracy: 0.9701941287878788, Loss: 2787.379150390625
Checkpoint saved at epoch 140
Epoch 141, Accuracy: 0.9700432054924243, Loss: 2776.73779296875
Epoch 142, Accuracy: 0.9704131155303031, Loss: 2667.072509765625
Epoch 143, Accuracy: 0.9701822916666667, Loss: 2595.062744140625
Epoch 144, Accuracy: 0.970309540719697, Loss: 2599.77587890625
Epoch 145, Accuracy: 0.9704456676136364, Loss: 2538.983154296875
Epoch 146, Accuracy: 0.9699455492424243, Loss: 2633.439697265625
Epoch 147, Accuracy: 0.9704131155303031, Loss: 2552.0791015625
Epoch 148, Accuracy: 0.9703213778409091, Loss: 2547.455322265625
Epoch 149, Accuracy: 0.9705817945075758, Loss: 2476.000732421875
Epoch 150, Accuracy: 0.9702355587121212, Loss: 2641.101318359375
Checkpoint saved at epoch 150
Epoch 151, Accuracy: 0.9695460464015152, Loss: 2642.402587890625
Epoch 152, Accuracy: 0.9707386363636363, Loss: 2545.267578125
Epoch 153, Accuracy: 0.9704308712121212, Loss: 2660.516357421875
Epoch 154, Accuracy: 0.9711233428030303, Loss: 2470.643798828125
Epoch 155, Accuracy: 0.9710138494318182, Loss: 2570.6064453125
Epoch 156, Accuracy: 0.9703243371212121, Loss: 2693.861083984375
Epoch 157, Accuracy: 0.9704190340909091, Loss: 2708.87109375
Epoch 158, Accuracy: 0.96953125, Loss: 2562.883544921875
Epoch 159, Accuracy: 0.970892518939394, Loss: 2633.273681640625
Epoch 160, Accuracy: 0.9698597301136364, Loss: 2568.223876953125
Checkpoint saved at epoch 160
Epoch 161, Accuracy: 0.9701882102272728, Loss: 2668.68310546875
Epoch 162, Accuracy: 0.9701319839015151, Loss: 2572.484130859375
Epoch 163, Accuracy: 0.9702710700757575, Loss: 2398.367431640625
Epoch 164, Accuracy: 0.9704752604166667, Loss: 2554.01220703125
Epoch 165, Accuracy: 0.9705255681818182, Loss: 2415.341552734375
Epoch 166, Accuracy: 0.9705551609848485, Loss: 2602.3896484375
Epoch 167, Accuracy: 0.9702740293560606, Loss: 2598.9072265625
Epoch 168, Accuracy: 0.9703391335227273, Loss: 2652.446533203125
Epoch 169, Accuracy: 0.9700461647727273, Loss: 2559.093017578125
Epoch 170, Accuracy: 0.9706528172348485, Loss: 2526.23583984375
Checkpoint saved at epoch 170
Epoch 171, Accuracy: 0.9696851325757576, Loss: 2796.03662109375
Epoch 172, Accuracy: 0.9705374053030303, Loss: 2597.46435546875
Epoch 173, Accuracy: 0.9701379024621212, Loss: 2607.30712890625
Epoch 174, Accuracy: 0.9700698390151515, Loss: 2581.481201171875
Epoch 175, Accuracy: 0.9700787168560606, Loss: 2497.0947265625
Epoch 176, Accuracy: 0.9705758759469697, Loss: 2482.662353515625
Epoch 177, Accuracy: 0.9706587357954546, Loss: 2544.6865234375
Epoch 178, Accuracy: 0.9705817945075758, Loss: 2578.22314453125
Epoch 179, Accuracy: 0.9704308712121212, Loss: 2554.0986328125
Epoch 180, Accuracy: 0.9700491240530303, Loss: 2586.09716796875
Checkpoint saved at epoch 180
Epoch 181, Accuracy: 0.9707741477272728, Loss: 2573.138671875
Epoch 182, Accuracy: 0.9702000473484849, Loss: 2461.953857421875
Epoch 183, Accuracy: 0.9701763731060606, Loss: 2636.01171875
Epoch 184, Accuracy: 0.9700964725378788, Loss: 2487.99462890625
Epoch 185, Accuracy: 0.9703539299242424, Loss: 2760.86181640625
Epoch 186, Accuracy: 0.9703953598484848, Loss: 2521.0849609375
Epoch 187, Accuracy: 0.9701526988636363, Loss: 2536.047607421875
Epoch 188, Accuracy: 0.9702592329545454, Loss: 2471.115478515625
Epoch 189, Accuracy: 0.9704249526515152, Loss: 2531.662841796875
Epoch 190, Accuracy: 0.9704752604166667, Loss: 2671.86767578125
Checkpoint saved at epoch 190
Epoch 191, Accuracy: 0.9705344460227273, Loss: 2518.872314453125
Epoch 192, Accuracy: 0.9703568892045454, Loss: 2527.64404296875
Epoch 193, Accuracy: 0.9700875946969697, Loss: 2539.626953125
Epoch 194, Accuracy: 0.9698153409090909, Loss: 2567.912841796875
Epoch 195, Accuracy: 0.9701882102272728, Loss: 2676.76708984375
Epoch 196, Accuracy: 0.9705226089015152, Loss: 2663.3603515625
Epoch 197, Accuracy: 0.9698330965909091, Loss: 2774.755615234375
Epoch 198, Accuracy: 0.9698035037878788, Loss: 2596.966064453125
Epoch 199, Accuracy: 0.97021484375, Loss: 2544.16943359375
Epoch 200, Accuracy: 0.9702710700757575, Loss: 2771.324462890625
Checkpoint saved at epoch 200
Epoch 201, Accuracy: 0.9702917850378788, Loss: 2797.556396484375
Epoch 202, Accuracy: 0.970516690340909, Loss: 2508.808349609375
Epoch 203, Accuracy: 0.9700402462121213, Loss: 2583.79638671875
Epoch 204, Accuracy: 0.9702030066287879, Loss: 2530.438720703125
Epoch 205, Accuracy: 0.9708274147727273, Loss: 2491.456298828125
Epoch 206, Accuracy: 0.970407196969697, Loss: 2516.78271484375
Epoch 207, Accuracy: 0.9705788352272727, Loss: 2548.510498046875
Epoch 208, Accuracy: 0.9700076941287878, Loss: 2550.21728515625
Epoch 209, Accuracy: 0.9700609611742425, Loss: 2710.60791015625
Epoch 210, Accuracy: 0.9705758759469697, Loss: 2491.89599609375
Checkpoint saved at epoch 210
Epoch 211, Accuracy: 0.9707593513257575, Loss: 2511.80517578125
Epoch 212, Accuracy: 0.9702444365530303, Loss: 2549.406494140625
Epoch 213, Accuracy: 0.9698804450757575, Loss: 2561.2421875
Epoch 214, Accuracy: 0.9701497395833333, Loss: 2661.013916015625
Epoch 215, Accuracy: 0.9705729166666667, Loss: 2574.97705078125
Epoch 216, Accuracy: 0.970217803030303, Loss: 2473.00927734375
Epoch 217, Accuracy: 0.9705522017045455, Loss: 2498.7080078125
Epoch 218, Accuracy: 0.970401278409091, Loss: 2504.22998046875
Epoch 219, Accuracy: 0.9703864820075757, Loss: 2528.367919921875
Epoch 220, Accuracy: 0.969537168560606, Loss: 2605.869873046875
Checkpoint saved at epoch 220
Epoch 221, Accuracy: 0.970306581439394, Loss: 2591.21435546875
Epoch 222, Accuracy: 0.9702296401515151, Loss: 2617.76953125
Epoch 223, Accuracy: 0.9700964725378788, Loss: 2582.78173828125
Epoch 224, Accuracy: 0.9700816761363636, Loss: 2727.177490234375
Epoch 225, Accuracy: 0.9701645359848485, Loss: 2533.228515625
Epoch 226, Accuracy: 0.9701852509469697, Loss: 2454.35302734375
Epoch 227, Accuracy: 0.9711144649621212, Loss: 2526.690185546875
Epoch 228, Accuracy: 0.970404237689394, Loss: 2595.51025390625
Epoch 229, Accuracy: 0.9703953598484848, Loss: 2630.298828125
Epoch 230, Accuracy: 0.9700639204545455, Loss: 2544.1904296875
Checkpoint saved at epoch 230
Epoch 231, Accuracy: 0.9706557765151516, Loss: 2618.6298828125
Epoch 232, Accuracy: 0.9704456676136364, Loss: 2550.517333984375
Epoch 233, Accuracy: 0.9703805634469697, Loss: 2429.067138671875
Epoch 234, Accuracy: 0.970611387310606, Loss: 2605.54150390625
Epoch 235, Accuracy: 0.9696703361742425, Loss: 2830.421630859375
Epoch 236, Accuracy: 0.9702621922348484, Loss: 2743.6513671875
Epoch 237, Accuracy: 0.9698745265151515, Loss: 2758.749755859375
Epoch 238, Accuracy: 0.9702444365530303, Loss: 2692.0517578125
