Epoch 1, Accuracy: 16.859393491124262, Loss: 90.32633209228516
Epoch 41, Accuracy: 16.852638067061143, Loss: 88.5342025756836
Epoch 42, Accuracy: 16.83449211045365, Loss: 88.48323822021484
Epoch 43, Accuracy: 16.826010848126234, Loss: 88.57178497314453
Epoch 44, Accuracy: 16.834861932938857, Loss: 88.33411407470703
Epoch 45, Accuracy: 16.825665680473374, Loss: 88.31385040283203
Epoch 46, Accuracy: 16.845216962524656, Loss: 88.3398208618164
Epoch 47, Accuracy: 16.851282051282052, Loss: 88.51129913330078
Epoch 48, Accuracy: 16.851923076923075, Loss: 88.21923828125
Epoch 49, Accuracy: 16.84240631163708, Loss: 88.40855407714844
Epoch 50, Accuracy: 16.86336291913215, Loss: 88.46029663085938
Checkpoint saved at epoch 50
Epoch 51, Accuracy: 16.85197238658777, Loss: 88.51207733154297
Epoch 52, Accuracy: 16.83957100591716, Loss: 88.4758071899414
Epoch 53, Accuracy: 16.837820512820514, Loss: 88.49594116210938
Epoch 54, Accuracy: 16.845636094674557, Loss: 88.5645523071289
Epoch 55, Accuracy: 16.84326923076923, Loss: 88.53338623046875
Epoch 56, Accuracy: 16.83473865877712, Loss: 88.41046142578125
Epoch 57, Accuracy: 16.84285009861933, Loss: 88.32632446289062
Epoch 58, Accuracy: 16.85396942800789, Loss: 88.37254333496094
Epoch 59, Accuracy: 16.852391518737672, Loss: 88.39614868164062
Epoch 60, Accuracy: 16.85567061143984, Loss: 88.44808959960938
Checkpoint saved at epoch 60
Epoch 61, Accuracy: 16.851503944773174, Loss: 88.50021362304688
Epoch 62, Accuracy: 16.855966469428008, Loss: 88.32571411132812
Epoch 63, Accuracy: 16.854709072978302, Loss: 88.33133697509766
Epoch 64, Accuracy: 16.847090729783037, Loss: 88.58897399902344
Epoch 65, Accuracy: 16.853648915187378, Loss: 88.40933990478516
Epoch 66, Accuracy: 16.841962524654832, Loss: 88.48054504394531
Epoch 67, Accuracy: 16.829191321499014, Loss: 88.47478485107422
Epoch 68, Accuracy: 16.837228796844183, Loss: 88.40996551513672
Epoch 69, Accuracy: 16.828500986193294, Loss: 88.48980712890625
Epoch 70, Accuracy: 16.82164694280079, Loss: 88.2820053100586
Checkpoint saved at epoch 70
Epoch 71, Accuracy: 16.85458579881657, Loss: 88.31613159179688
Epoch 72, Accuracy: 16.828525641025642, Loss: 88.37386322021484
Epoch 73, Accuracy: 16.85887573964497, Loss: 88.2685775756836
Epoch 74, Accuracy: 16.846572978303747, Loss: 88.30792236328125
Epoch 75, Accuracy: 16.83096646942801, Loss: 88.3794174194336
Epoch 76, Accuracy: 16.861415187376725, Loss: 88.39622497558594
Epoch 77, Accuracy: 16.84423076923077, Loss: 88.32966613769531
Epoch 78, Accuracy: 16.838436883629193, Loss: 88.40860748291016
Epoch 79, Accuracy: 16.848348126232743, Loss: 88.419921875
Epoch 80, Accuracy: 16.870660749506904, Loss: 88.41140747070312
Checkpoint saved at epoch 80
Epoch 81, Accuracy: 16.840557199211045, Loss: 88.31146240234375
Epoch 82, Accuracy: 16.821942800788953, Loss: 88.36210632324219
Epoch 83, Accuracy: 16.859344181459566, Loss: 88.39038848876953
Epoch 84, Accuracy: 16.85532544378698, Loss: 88.37760162353516
Epoch 85, Accuracy: 16.833653846153847, Loss: 88.39862823486328
Epoch 86, Accuracy: 16.81368343195266, Loss: 88.32485961914062
Epoch 87, Accuracy: 16.838338264299804, Loss: 88.4730453491211
Epoch 88, Accuracy: 16.851923076923075, Loss: 88.32157897949219
Epoch 89, Accuracy: 16.828328402366864, Loss: 88.44090270996094
Epoch 90, Accuracy: 16.832199211045364, Loss: 88.29381561279297
Checkpoint saved at epoch 90
Epoch 91, Accuracy: 16.872805719921104, Loss: 88.37854766845703
Epoch 92, Accuracy: 16.87603550295858, Loss: 88.35001373291016
Epoch 93, Accuracy: 16.851429980276134, Loss: 88.29124450683594
Epoch 94, Accuracy: 16.841617357001972, Loss: 88.30184173583984
Epoch 95, Accuracy: 16.84455128205128, Loss: 88.36509704589844
Epoch 96, Accuracy: 16.837647928994084, Loss: 88.26112365722656
Epoch 97, Accuracy: 16.859714003944774, Loss: 88.32373046875
Epoch 98, Accuracy: 16.845290927021697, Loss: 88.46038818359375
Epoch 99, Accuracy: 16.82524654832347, Loss: 88.46002197265625
Epoch 100, Accuracy: 16.858826429980276, Loss: 88.44220733642578
Checkpoint saved at epoch 100
Epoch 101, Accuracy: 16.859763313609466, Loss: 88.31583404541016
Epoch 102, Accuracy: 16.847460552268245, Loss: 88.31185913085938
Epoch 103, Accuracy: 16.84430473372781, Loss: 88.39242553710938
Epoch 104, Accuracy: 16.8435157790927, Loss: 88.34980773925781
Epoch 105, Accuracy: 16.82265779092702, Loss: 88.48493957519531
Epoch 106, Accuracy: 16.827859960552267, Loss: 88.3891830444336
Epoch 107, Accuracy: 16.836390532544378, Loss: 88.41687774658203
Epoch 108, Accuracy: 16.842381656804733, Loss: 88.49633026123047
Epoch 109, Accuracy: 16.829289940828403, Loss: 88.40553283691406
Epoch 110, Accuracy: 16.84965483234714, Loss: 88.36161041259766
Checkpoint saved at epoch 110
Epoch 111, Accuracy: 16.839324457593687, Loss: 88.44027709960938
Epoch 112, Accuracy: 16.857297830374755, Loss: 88.44097137451172
Epoch 113, Accuracy: 16.87438362919132, Loss: 88.36664581298828
Epoch 114, Accuracy: 16.850098619329387, Loss: 88.33677673339844
Epoch 115, Accuracy: 16.837253451676528, Loss: 88.34447479248047
Epoch 116, Accuracy: 16.87687376725838, Loss: 88.40181732177734
Epoch 117, Accuracy: 16.837771203155818, Loss: 88.4490737915039
Epoch 118, Accuracy: 16.824087771203157, Loss: 88.36577606201172
Epoch 119, Accuracy: 16.832371794871793, Loss: 88.4522476196289
Epoch 120, Accuracy: 16.881508875739645, Loss: 88.38248443603516
Checkpoint saved at epoch 120
Epoch 121, Accuracy: 16.85473372781065, Loss: 88.38605499267578
Epoch 122, Accuracy: 16.85394477317554, Loss: 88.52655792236328
Epoch 123, Accuracy: 16.83653846153846, Loss: 88.19505310058594
Epoch 124, Accuracy: 16.848939842209074, Loss: 88.4219741821289
Epoch 125, Accuracy: 16.863683431952662, Loss: 88.41498565673828
Epoch 126, Accuracy: 16.841074950690334, Loss: 88.25079345703125
Epoch 127, Accuracy: 16.83259368836292, Loss: 88.42168426513672
Epoch 128, Accuracy: 16.807248520710058, Loss: 88.45419311523438
Epoch 129, Accuracy: 16.858431952662723, Loss: 88.42427825927734
Epoch 130, Accuracy: 16.847953648915187, Loss: 88.40450286865234
Checkpoint saved at epoch 130
Epoch 131, Accuracy: 16.856681459566076, Loss: 88.50437927246094
Epoch 132, Accuracy: 16.826060157790927, Loss: 88.38482666015625
Epoch 133, Accuracy: 16.83671104536489, Loss: 88.3051986694336
Epoch 134, Accuracy: 16.85182445759369, Loss: 88.21253204345703
Epoch 135, Accuracy: 16.86284516765286, Loss: 88.3697509765625
Epoch 136, Accuracy: 16.86733234714004, Loss: 88.40192413330078
Epoch 137, Accuracy: 16.87216469428008, Loss: 88.42689514160156
Epoch 138, Accuracy: 16.841346153846153, Loss: 88.38497924804688
Epoch 139, Accuracy: 16.837943786982247, Loss: 88.37539672851562
Epoch 140, Accuracy: 16.856952662721895, Loss: 88.23298645019531
Checkpoint saved at epoch 140
Epoch 141, Accuracy: 16.87396449704142, Loss: 88.45497131347656
Epoch 142, Accuracy: 16.84174063116371, Loss: 88.40044403076172
Epoch 143, Accuracy: 16.846992110453648, Loss: 88.44188690185547
Epoch 144, Accuracy: 16.85120808678501, Loss: 88.498291015625
Epoch 145, Accuracy: 16.856484220907298, Loss: 88.5382080078125
Epoch 146, Accuracy: 16.86550788954635, Loss: 88.45680236816406
